"Season","Game_ID","Game_Date","Team","Location","Wins_Entering_Gm","Losses_Entering_Gm","Team_Minutes","Final_Score","Lead_Changes","Ties","Largest_Lead","Full_Timeouts","Short_Timeouts","Qtr_4_Score","L2M_Score","Weekday"
"2016-17",21600139,2016-11-12,"PHX","H",3,6,240,104,2,1,5,5,2,83,100,6
"2016-17",21600140,2016-11-13,"CLE","H",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600140,2016-11-13,"CHA","A",6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600141,2016-11-13,"ORL","A",3,6,240,119,5,4,21,5,3,82,109,7
"2016-17",21600141,2016-11-13,"OKC","H",6,3,240,117,5,3,4,5,2,84,111,7
"2016-17",21600142,2016-11-13,"LAL","A",6,4,240,99,3,0,3,5,0,72,98,7
"2016-17",21600142,2016-11-13,"MIN","H",2,6,240,125,3,0,26,5,1,87,118,7
"2016-17",21600143,2016-11-13,"GSW","H",7,2,240,133,7,3,14,5,0,99,124,7
"2016-17",21600143,2016-11-13,"PHX","A",3,7,240,120,7,5,9,5,2,92,117,7
"2016-17",21600144,2016-11-13,"DEN","A",3,6,240,105,2,0,17,5,3,72,92,7
"2016-17",21600144,2016-11-13,"POR","H",6,4,240,112,3,2,16,6,1,86,101,7
"2016-17",21600145,2016-11-14,"ORL","A",4,6,240,69,3,1,6,5,0,57,69,1
"2016-17",21600145,2016-11-14,"IND","H",4,6,240,88,3,0,21,4,1,71,85,1
"2016-17",21600146,2016-11-14,"DAL","A",2,6,240,77,4,2,10,6,2,51,70,1
"2016-17",21600146,2016-11-14,"NYK","H",3,6,240,93,4,3,23,3,0,67,87,1
"2016-17",21600147,2016-11-14,"OKC","A",6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600147,2016-11-14,"DET","H",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600148,2016-11-14,"BOS","A",5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600148,2016-11-14,"NOP","H",1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600149,2016-11-14,"HOU","H",5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600149,2016-11-14,"PHI","A",1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600150,2016-11-14,"MIA","A",2,6,240,90,0,0,4,5,3,60,81,1
"2016-17",21600150,2016-11-14,"SAS","H",7,3,240,94,1,1,18,4,0,71,87,1
"2016-17",21600151,2016-11-14,"UTA","H",7,4,240,96,3,8,2,5,2,70,88,1
"2016-17",21600151,2016-11-14,"MEM","A",4,5,240,102,3,1,13,5,3,73,90,1
"2016-17",21600152,2016-11-14,"LAC","H",9,1,240,127,1,1,40,4,0,99,120,1
"2016-17",21600152,2016-11-14,"BKN","A",4,5,240,95,0,0,2,4,0,65,90,1
"2016-17",21600153,2016-11-15,"CLE","H",8,1,240,121,5,4,12,5,0,91,110,2
"2016-17",21600153,2016-11-15,"TOR","A",7,2,240,117,4,5,7,5,3,84,112,2
"2016-17",21600154,2016-11-15,"ATL","A",7,2,240,93,5,3,10,5,1,72,89,2
"2016-17",21600154,2016-11-15,"MIA","H",2,7,240,90,4,0,8,5,3,67,86,2
"2016-17",21600155,2016-11-15,"MIN","H",3,6,240,108,8,9,14,6,1,75,102,2
"2016-17",21600155,2016-11-15,"CHA","A",6,3,240,115,8,0,10,5,1,82,108,2
"2016-17",21600156,2016-11-15,"CHI","A",6,4,240,113,0,0,26,4,1,83,111,2
"2016-17",21600156,2016-11-15,"POR","H",7,4,240,88,0,0,0,4,1,63,88,2
"2016-17",21600157,2016-11-15,"LAL","H",6,5,240,125,5,5,13,5,2,93,116,2
"2016-17",21600157,2016-11-15,"BKN","A",4,6,240,118,5,2,5,4,2,85,112,2
"2016-17",21600158,2016-11-16,"PHI","H",1,9,240,109,1,2,24,5,1,88,103,3
"2016-17",21600158,2016-11-16,"WAS","A",2,7,240,102,0,0,2,5,2,76,98,3
"2016-17",21600159,2016-11-16,"NOP","A",2,9,240,82,5,2,3,6,1,63,81,3
"2016-17",21600159,2016-11-16,"ORL","H",4,7,240,89,5,1,15,4,2,65,84,3
"2016-17",21600160,2016-11-16,"CLE","A",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600160,2016-11-16,"IND","H",5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600161,2016-11-16,"BOS","H",5,5,240,90,3,1,12,4,1,57,81,3
"2016-17",21600161,2016-11-16,"DAL","A",2,7,240,83,3,4,4,6,2,54,76,3
"2016-17",21600162,2016-11-16,"NYK","H",4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600162,2016-11-16,"DET","A",6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600163,2016-11-16,"ATL","H",8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600163,2016-11-16,"MIL","A",5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600164,2016-11-16,"HOU","A",6,4,240,103,2,3,11,4,1,90,100,3
"2016-17",21600164,2016-11-16,"OKC","H",6,5,240,105,2,6,13,4,2,85,100,3
"2016-17",21600165,2016-11-16,"GSW","A",8,2,240,127,2,1,19,5,1,95,120,3
"2016-17",21600165,2016-11-16,"TOR","H",7,3,240,121,1,2,10,5,3,86,109,3
"2016-17",21600166,2016-11-16,"DEN","H",3,7,240,120,0,0,20,6,1,89,111,3
"2016-17",21600166,2016-11-16,"PHX","A",3,8,240,104,0,1,0,3,1,76,98,3
"2016-17",21600167,2016-11-16,"LAC","H",10,1,240,107,5,3,5,6,2,76,103,3
"2016-17",21600167,2016-11-16,"MEM","A",5,5,240,111,5,4,16,6,1,83,105,3
"2016-17",21600168,2016-11-16,"SAC","H",4,7,240,105,2,1,3,6,2,71,91,3
"2016-17",21600168,2016-11-16,"SAS","A",8,3,240,110,2,1,18,4,1,84,107,3
"2016-17",21600169,2016-11-17,"NYK","A",5,6,240,112,0,1,6,5,3,65,98,4
"2016-17",21600169,2016-11-17,"WAS","H",2,8,240,119,1,0,27,5,0,87,110,4
"2016-17",21600170,2016-11-17,"MIA","H",2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600170,2016-11-17,"MIL","A",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600171,2016-11-17,"HOU","H",6,5,240,126,2,1,25,4,1,100,124,4
"2016-17",21600171,2016-11-17,"POR","A",7,5,240,109,1,2,6,4,1,83,106,4
"2016-17",21600172,2016-11-17,"MIN","H",3,7,240,110,1,0,33,4,1,85,104,4
"2016-17",21600172,2016-11-17,"PHI","A",2,9,240,86,1,2,1,4,1,58,81,4
"2016-17",21600173,2016-11-17,"CHI","A",7,4,240,85,8,2,17,4,1,66,82,4
"2016-17",21600173,2016-11-17,"UTA","H",7,5,240,77,8,3,5,5,1,58,75,4
"2016-17",21600174,2016-11-18,"ATL","A",9,2,240,96,9,0,10,6,0,80,91,5
"2016-17",21600174,2016-11-18,"CHA","H",7,3,240,100,10,4,8,3,0,75,95,5
"2016-17",21600175,2016-11-18,"CLE","H",9,2,240,104,2,0,33,5,1,82,100,5
"2016-17",21600175,2016-11-18,"DET","A",6,6,240,81,1,1,6,4,1,56,79,5
"2016-17",21600176,2016-11-18,"IND","H",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600176,2016-11-18,"PHX","A",3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600177,2016-11-18,"NOP","H",2,10,240,113,6,1,20,3,1,88,113,5
"2016-17",21600177,2016-11-18,"POR","A",7,6,240,101,6,2,2,5,1,75,95,5
"2016-17",21600178,2016-11-18,"BKN","A",4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600178,2016-11-18,"OKC","H",7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600179,2016-11-18,"BOS","H",6,5,240,88,0,3,3,5,0,57,85,5
"2016-17",21600179,2016-11-18,"GSW","A",9,2,240,104,1,4,30,4,0,86,99,5
"2016-17",21600180,2016-11-18,"DAL","H",2,8,240,64,3,2,5,6,1,41,59,5
"2016-17",21600180,2016-11-18,"MEM","A",6,5,240,80,4,2,22,4,1,56,80,5
"2016-17",21600181,2016-11-18,"DEN","H",4,7,265,111,13,3,8,6,4,82,98,5
"2016-17",21600181,2016-11-18,"TOR","A",7,4,265,113,13,3,12,5,1,77,97,5
"2016-17",21600182,2016-11-18,"LAL","H",7,5,240,107,2,2,5,5,2,76,101,5
"2016-17",21600182,2016-11-18,"SAS","A",9,3,240,116,2,0,17,4,2,91,109,5
"2016-17",21600183,2016-11-18,"LAC","A",10,2,240,121,1,3,26,5,0,104,117,5
"2016-17",21600183,2016-11-18,"SAC","H",4,8,240,115,0,0,4,4,2,85,115,5
"2016-17",21600184,2016-11-19,"HOU","H",7,5,240,111,3,2,16,4,0,81,106,6
"2016-17",21600184,2016-11-19,"UTA","A",7,6,240,102,2,2,3,5,1,70,95,6
"2016-17",21600185,2016-11-19,"NOP","H",3,10,265,121,6,4,5,6,4,74,103,6
"2016-17",21600185,2016-11-19,"CHA","A",8,3,265,116,6,6,14,7,1,85,104,6
"2016-17",21600186,2016-11-19,"MIA","A",3,8,240,114,10,4,17,5,1,91,110,6
"2016-17",21600186,2016-11-19,"WAS","H",3,8,240,111,9,2,7,5,1,82,98,6
"2016-17",21600187,2016-11-19,"DAL","A",2,9,240,87,3,5,5,6,2,69,84,6
"2016-17",21600187,2016-11-19,"ORL","H",5,7,240,95,3,3,9,4,2,66,91,6
"2016-17",21600188,2016-11-19,"BOS","A",6,6,240,94,10,4,9,4,1,71,86,6
"2016-17",21600188,2016-11-19,"DET","H",6,7,240,92,9,5,7,4,1,73,84,6
"2016-17",21600189,2016-11-19,"PHI","H",2,10,240,120,0,0,29,5,0,92,116,6
"2016-17",21600189,2016-11-19,"PHX","A",4,9,240,105,0,3,0,5,1,75,96,6
"2016-17",21600190,2016-11-19,"MIN","A",4,7,240,71,6,5,3,5,0,52,67,6
"2016-17",21600190,2016-11-19,"MEM","H",7,5,240,93,6,4,25,5,1,65,88,6
"2016-17",21600191,2016-11-19,"GSW","A",10,2,240,124,7,6,14,4,2,103,122,6
"2016-17",21600191,2016-11-19,"MIL","H",5,6,240,121,6,2,9,5,2,92,120,6
"2016-17",21600192,2016-11-19,"CHI","A",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600192,2016-11-19,"LAC","H",11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600193,2016-11-20,"ATL","A",9,3,240,94,2,0,3,4,1,66,87,7
"2016-17",21600193,2016-11-20,"NYK","H",5,7,240,104,3,0,15,4,2,75,97,7
"2016-17",21600194,2016-11-20,"BKN","H",4,8,240,109,3,4,3,4,1,84,103,7
"2016-17",21600194,2016-11-20,"POR","A",7,7,240,129,3,3,23,3,1,99,120,7
"2016-17",21600195,2016-11-20,"IND","A",6,7,265,115,2,2,15,7,4,79,97,7
"2016-17",21600195,2016-11-20,"OKC","H",8,5,265,111,2,5,4,7,4,70,95,7
"2016-17",21600196,2016-11-20,"SAC","H",4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600196,2016-11-20,"TOR","A",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600197,2016-11-20,"DEN","H",4,8,240,105,1,0,20,4,1,76,101,7
"2016-17",21600197,2016-11-20,"UTA","A",7,7,240,91,0,0,2,5,0,63,83,7
"2016-17",21600198,2016-11-20,"CHI","A",8,5,240,118,3,1,15,4,2,90,115,7
"2016-17",21600198,2016-11-20,"LAL","H",7,6,240,110,3,4,10,5,1,85,104,7
"2016-17",21600199,2016-11-21,"MIA","A",4,8,240,94,2,7,8,5,1,76,91,1
"2016-17",21600199,2016-11-21,"PHI","H",3,10,240,101,3,1,10,4,1,78,98,1
"2016-17",21600200,2016-11-21,"PHX","A",4,10,240,101,10,6,11,6,2,80,97,1
"2016-17",21600200,2016-11-21,"WAS","H",3,9,240,106,10,7,7,5,2,75,99,1
"2016-17",21600201,2016-11-21,"MEM","A",8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600201,2016-11-21,"CHA","H",8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600202,2016-11-21,"GSW","A",11,2,240,120,1,0,37,4,0,100,119,1
"2016-17",21600202,2016-11-21,"IND","H",7,7,240,83,0,0,2,4,1,71,83,1
"2016-17",21600203,2016-11-21,"HOU","A",8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600203,2016-11-21,"DET","H",6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600204,2016-11-21,"MIL","H",5,7,240,93,4,2,9,4,0,69,90,1
"2016-17",21600204,2016-11-21,"ORL","A",6,7,240,89,3,3,14,6,2,74,87,1
"2016-17",21600205,2016-11-21,"BOS","A",7,6,240,99,2,3,8,4,1,68,92,1
"2016-17",21600205,2016-11-21,"MIN","H",4,8,240,93,1,3,15,6,1,81,87,1
"2016-17",21600206,2016-11-21,"DAL","A",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600206,2016-11-21,"SAS","H",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2016-17",21600207,2016-11-21,"LAC","H",12,2,240,123,4,0,17,5,1,88,113,1
"2016-17",21600207,2016-11-21,"TOR","A",8,5,240,115,4,4,4,4,2,79,104,1
"2016-17",21600208,2016-11-22,"NYK","H",6,7,240,107,10,7,7,5,0,81,105,2
"2016-17",21600208,2016-11-22,"POR","A",8,7,240,103,10,4,9,5,1,81,101,2
"2016-17",21600209,2016-11-22,"ATL","H",9,4,240,94,1,0,3,4,1,71,92,2
"2016-17",21600209,2016-11-22,"NOP","A",4,10,240,112,2,2,35,4,1,95,112,2
"2016-17",21600210,2016-11-22,"CHI","A",9,5,240,107,1,9,14,5,3,88,101,2
"2016-17",21600210,2016-11-22,"DEN","H",5,8,240,110,2,4,10,5,3,91,102,2
"2016-17",21600211,2016-11-22,"LAL","H",7,7,240,111,7,3,14,5,3,80,108,2
"2016-17",21600211,2016-11-22,"OKC","A",8,6,240,109,7,4,4,5,3,74,102,2
"2016-17",21600212,2016-11-23,"PHI","H",4,10,290,99,2,5,11,7,4,71,79,3
"2016-17",21600212,2016-11-23,"MEM","A",9,5,290,104,2,1,6,8,2,63,82,3
"2016-17",21600213,2016-11-23,"SAS","A",11,3,240,119,16,9,8,4,0,84,106,3
"2016-17",21600213,2016-11-23,"CHA","H",8,5,240,114,16,7,5,5,2,84,102,3
"2016-17",21600214,2016-11-23,"ORL","H",6,8,240,87,4,4,4,4,3,66,78,3
"2016-17",21600214,2016-11-23,"PHX","A",4,11,240,92,4,2,12,4,0,68,85,3
"2016-17",21600215,2016-11-23,"CLE","H",10,2,240,137,0,0,23,4,0,112,133,3
"2016-17",21600215,2016-11-23,"POR","A",8,8,240,125,0,1,0,5,1,92,120,3
"2016-17",21600216,2016-11-23,"ATL","A",9,5,240,96,4,0,20,4,1,74,92,3
"2016-17",21600216,2016-11-23,"IND","H",7,8,240,85,4,1,3,5,2,66,82,3
"2016-17",21600217,2016-11-23,"BOS","A",8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600217,2016-11-23,"BKN","H",4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600218,2016-11-23,"MIA","A",4,9,240,84,0,0,1,4,2,64,79,3
"2016-17",21600218,2016-11-23,"DET","H",6,9,240,107,1,1,28,4,0,86,105,3
"2016-17",21600219,2016-11-23,"HOU","H",9,5,240,102,1,1,2,5,0,74,99,3
"2016-17",21600219,2016-11-23,"TOR","A",8,6,240,115,1,0,20,3,0,90,106,3
"2016-17",21600220,2016-11-23,"DAL","H",2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600220,2016-11-23,"LAC","A",13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2016-17",21600221,2016-11-23,"DEN","A",6,8,240,83,0,1,0,5,1,61,81,3
"2016-17",21600221,2016-11-23,"UTA","H",7,8,240,108,0,0,28,5,0,84,104,3
"2016-17",21600222,2016-11-23,"NOP","H",5,10,240,117,2,1,26,4,1,89,109,3
"2016-17",21600222,2016-11-23,"MIN","A",4,9,240,96,2,5,8,4,2,68,88,3
"2016-17",21600223,2016-11-23,"GSW","H",12,2,240,149,1,1,43,3,1,106,140,3
"2016-17",21600223,2016-11-23,"LAL","A",8,7,240,106,1,1,2,6,1,78,104,3
"2016-17",21600224,2016-11-23,"SAC","H",5,9,240,116,2,3,16,5,0,87,108,3
"2016-17",21600224,2016-11-23,"OKC","A",8,7,240,101,1,3,2,4,2,75,95,3
"2016-17",21600225,2016-11-25,"BOS","H",9,6,240,103,5,2,14,4,3,74,96,5
"2016-17",21600225,2016-11-25,"SAS","A",12,3,240,109,6,3,8,4,2,75,102,5
"2016-17",21600226,2016-11-25,"ORL","H",6,9,240,91,1,3,4,6,2,68,85,5
"2016-17",21600226,2016-11-25,"WAS","A",4,9,240,94,1,0,19,4,1,72,86,5
"2016-17",21600227,2016-11-25,"CLE","H",11,2,240,128,1,0,45,4,0,96,120,5
"2016-17",21600227,2016-11-25,"DAL","A",2,12,240,90,0,0,2,5,2,55,80,5
"2016-17",21600228,2016-11-25,"NYK","H",7,7,265,113,11,6,6,4,3,79,98,5
"2016-17",21600228,2016-11-25,"CHA","A",8,6,265,111,11,11,13,5,2,74,96,5
"2016-17",21600229,2016-11-25,"CHI","A",9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600229,2016-11-25,"PHI","H",4,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2016-17",21600230,2016-11-25,"LAC","A",14,2,240,97,2,3,2,6,0,80,95,5
"2016-17",21600230,2016-11-25,"DET","H",7,9,240,108,2,1,18,4,2,82,102,5
"2016-17",21600231,2016-11-25,"ATL","A",10,5,240,68,3,3,1,5,0,48,63,5
"2016-17",21600231,2016-11-25,"UTA","H",8,8,240,95,3,1,32,4,0,61,91,5
"2016-17",21600232,2016-11-25,"MIL","H",6,7,240,99,2,4,2,5,2,67,93,5
"2016-17",21600232,2016-11-25,"TOR","A",9,6,240,105,2,1,10,5,1,73,94,5
"2016-17",21600233,2016-11-25,"MIA","A",4,10,240,90,0,0,17,4,0,71,90,5
"2016-17",21600233,2016-11-25,"MEM","H",10,5,240,81,0,0,0,4,2,57,77,5
"2016-17",21600234,2016-11-25,"BKN","A",4,10,240,97,2,1,7,4,0,65,92,5
"2016-17",21600234,2016-11-25,"IND","H",7,9,240,118,2,0,31,4,0,92,112,5
"2016-17",21600235,2016-11-25,"DEN","H",6,9,265,129,5,7,13,6,3,89,114,5
"2016-17",21600235,2016-11-25,"OKC","A",8,8,265,132,5,2,6,7,3,84,110,5
"2016-17",21600236,2016-11-25,"MIN","A",4,10,240,98,3,1,13,4,0,67,94,5
"2016-17",21600236,2016-11-25,"PHX","H",5,11,240,85,3,4,13,6,1,75,85,5
"2016-17",21600237,2016-11-25,"NOP","A",6,10,240,104,1,2,9,5,0,83,104,5
"2016-17",21600237,2016-11-25,"POR","H",8,9,240,119,2,5,17,4,1,100,115,5
"2016-17",21600238,2016-11-25,"GSW","A",13,2,240,109,1,0,24,5,1,80,102,5
"2016-17",21600238,2016-11-25,"LAL","H",8,8,240,85,0,0,5,4,1,64,85,5
"2016-17",21600239,2016-11-25,"HOU","A",9,6,240,117,0,0,29,3,2,90,110,5
"2016-17",21600239,2016-11-25,"SAC","H",6,9,240,104,0,1,0,5,1,74,98,5
"2016-17",21600240,2016-11-26,"SAS","A",13,3,240,112,4,3,19,5,1,90,109,6
"2016-17",21600240,2016-11-26,"WAS","H",5,9,240,100,3,2,5,5,1,76,96,6
"2016-17",21600241,2016-11-26,"NYK","A",8,7,240,102,1,4,2,5,2,71,93,6
"2016-17",21600241,2016-11-26,"CHA","H",8,7,240,107,1,0,21,5,2,75,97,6
"2016-17",21600242,2016-11-26,"OKC","H",9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600242,2016-11-26,"DET","A",8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2016-17",21600243,2016-11-26,"MIA","H",5,10,240,107,6,4,9,5,2,82,100,6
"2016-17",21600243,2016-11-26,"MEM","A",10,6,240,110,7,1,7,6,0,82,102,6
"2016-17",21600244,2016-11-26,"GSW","H",14,2,240,115,4,1,17,5,2,90,107,6
"2016-17",21600244,2016-11-26,"MIN","A",5,10,240,102,3,2,6,5,3,73,94,6
"2016-17",21600245,2016-11-27,"CLE","A",12,2,240,112,2,1,11,5,1,77,106,7
"2016-17",21600245,2016-11-27,"PHI","H",4,12,240,108,1,1,14,5,2,81,95,7
"2016-17",21600246,2016-11-27,"DEN","A",6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600246,2016-11-27,"PHX","H",5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600247,2016-11-27,"BKN","H",4,11,240,105,3,1,9,4,1,77,99,7
"2016-17",21600247,2016-11-27,"SAC","A",6,10,240,122,4,2,22,4,1,92,118,7
"2016-17",21600248,2016-11-27,"MIL","A",6,8,240,104,6,2,11,4,0,79,102,7
"2016-17",21600248,2016-11-27,"ORL","H",6,10,240,96,5,3,6,4,3,72,94,7
"2016-17",21600249,2016-11-27,"LAC","A",14,3,240,70,3,2,2,4,0,58,68,7
"2016-17",21600249,2016-11-27,"IND","H",8,9,240,91,3,1,21,4,0,76,89,7
"2016-17",21600250,2016-11-27,"NOP","A",6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600250,2016-11-27,"DAL","H",2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2016-17",21600251,2016-11-27,"HOU","A",10,6,240,130,6,5,16,3,0,96,123,7
"2016-17",21600251,2016-11-27,"POR","H",9,9,240,114,6,3,5,5,1,93,112,7
"2016-17",21600252,2016-11-27,"ATL","A",10,6,240,94,1,1,13,4,1,77,85,7
"2016-17",21600252,2016-11-27,"LAL","H",8,9,240,109,1,0,20,4,1,84,102,7
"2016-17",21600253,2016-11-28,"SAC","A",7,10,265,95,3,5,5,4,3,72,86,1
"2016-17",21600253,2016-11-28,"WAS","H",5,10,265,101,4,4,8,6,2,74,91,1
"2016-17",21600254,2016-11-28,"PHI","A",4,13,240,95,4,1,3,6,2,71,89,1
"2016-17",21600254,2016-11-28,"TOR","H",10,6,240,122,4,1,31,3,0,91,120,1
"2016-17",21600255,2016-11-28,"NYK","H",8,8,240,103,2,1,11,4,1,81,101,1
"2016-17",21600255,2016-11-28,"OKC","A",10,8,240,112,3,1,10,4,1,88,110,1
"2016-17",21600256,2016-11-28,"BOS","A",9,7,240,112,2,1,19,4,0,83,107,1
"2016-17",21600256,2016-11-28,"MIA","H",5,11,240,104,1,2,5,5,1,73,94,1
"2016-17",21600257,2016-11-28,"MEM","H",11,6,240,85,1,2,6,5,1,60,79,1
"2016-17",21600257,2016-11-28,"CHA","A",9,7,240,104,1,2,25,3,1,81,101,1
"2016-17",21600258,2016-11-28,"MIN","H",5,11,240,103,3,7,7,5,2,69,92,1
"2016-17",21600258,2016-11-28,"UTA","A",9,8,240,112,4,3,11,4,0,74,101,1
"2016-17",21600259,2016-11-28,"ATL","A",10,7,240,100,3,4,7,5,2,81,94,1
"2016-17",21600259,2016-11-28,"GSW","H",15,2,240,105,4,3,8,5,1,80,102,1
"2016-17",21600260,2016-11-29,"DET","A",8,10,240,112,1,0,24,3,1,84,106,2
"2016-17",21600260,2016-11-29,"CHA","H",10,7,240,89,1,2,4,5,2,74,84,2
"2016-17",21600261,2016-11-29,"LAC","A",14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2016-17",21600261,2016-11-29,"BKN","H",4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2016-17",21600262,2016-11-29,"CLE","A",13,2,240,101,2,2,14,4,1,74,95,2
"2016-17",21600262,2016-11-29,"MIL","H",7,8,240,118,2,1,22,4,0,92,114,2
"2016-17",21600263,2016-11-29,"NOP","H",6,12,240,105,0,0,28,5,0,89,100,2
"2016-17",21600263,2016-11-29,"LAL","A",9,9,240,88,0,1,0,4,1,63,81,2
"2016-17",21600264,2016-11-29,"ORL","A",6,11,240,95,6,1,17,4,0,75,89,2
"2016-17",21600264,2016-11-29,"SAS","H",14,3,240,83,6,2,6,4,1,64,74,2
"2016-17",21600265,2016-11-29,"HOU","A",11,6,240,101,0,0,7,4,0,73,95,2
"2016-17",21600265,2016-11-29,"UTA","H",10,8,240,120,1,4,23,4,1,85,116,2
"2016-17",21600267,2016-11-30,"BOS","H",10,7,240,114,2,2,3,5,1,84,101,3
"2016-17",21600267,2016-11-30,"DET","A",9,10,240,121,3,4,11,4,2,92,110,3
"2016-17",21600268,2016-11-30,"TOR","H",11,6,240,120,8,6,15,3,1,89,112,3
"2016-17",21600268,2016-11-30,"MEM","A",11,7,240,105,7,2,8,5,2,82,100,3
"2016-17",21600269,2016-11-30,"CHI","H",10,6,240,90,7,4,14,5,3,73,87,3
"2016-17",21600269,2016-11-30,"LAL","A",9,10,240,96,7,3,6,4,2,70,88,3
"2016-17",21600270,2016-11-30,"OKC","H",11,8,265,126,3,3,16,7,1,84,98,3
"2016-17",21600270,2016-11-30,"WAS","A",6,10,265,115,2,5,7,7,1,84,101,3
"2016-17",21600271,2016-11-30,"MIN","H",5,12,240,104,2,6,3,6,1,74,99,3
"2016-17",21600271,2016-11-30,"NYK","A",8,9,240,106,3,4,17,5,2,81,102,3
"2016-17",21600272,2016-11-30,"DAL","H",3,13,240,87,2,4,13,6,1,66,84,3
"2016-17",21600272,2016-11-30,"SAS","A",14,4,240,94,2,0,12,5,0,61,88,3
"2016-17",21600273,2016-11-30,"DEN","H",7,10,240,98,3,2,7,6,2,80,94,3
"2016-17",21600273,2016-11-30,"MIA","A",5,12,240,106,3,8,11,4,1,75,101,3
"2016-17",21600274,2016-11-30,"ATL","A",10,8,240,107,6,9,5,5,1,75,97,3
"2016-17",21600274,2016-11-30,"PHX","H",5,13,240,109,6,3,14,4,0,77,98,3
"2016-17",21600275,2016-11-30,"IND","A",9,9,240,109,2,0,3,4,0,83,107,3
"2016-17",21600275,2016-11-30,"POR","H",9,10,240,131,3,1,28,4,0,109,124,3
"2016-17",21600276,2016-12-01,"DAL","A",3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600276,2016-12-01,"CHA","H",10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2016-17",21600277,2016-12-01,"MIL","A",8,8,240,111,6,3,24,3,0,90,109,4
"2016-17",21600277,2016-12-01,"BKN","H",5,12,240,93,6,3,4,5,2,78,87,4
"2016-17",21600278,2016-12-01,"ORL","A",7,11,240,94,2,8,14,5,3,68,90,4
"2016-17",21600278,2016-12-01,"MEM","H",11,8,240,95,3,4,8,5,1,65,89,4
"2016-17",21600279,2016-12-01,"CLE","H",13,3,240,94,1,0,6,4,1,65,86,4
"2016-17",21600279,2016-12-01,"LAC","A",14,5,240,113,2,4,27,4,1,85,110,4
"2016-17",21600280,2016-12-01,"MIA","A",6,12,240,111,4,6,14,5,1,83,109,4
"2016-17",21600280,2016-12-01,"UTA","H",11,8,240,110,4,2,4,5,2,77,108,4
